Chave,Tipo de item,Resumo,Projeto,Unidade de Negócio,Status,Prioridade,Criado,Resolvido_Piloto,Atualizado(a),SLA_Horas_Resolucao,HorasResolucao_Calculated,CumpriuSLA_Resolucao_Calculated,SLA_Violado_Calculated,SLA_Horas_Primeira_Resposta,HorasPrimeiraResposta_Original,CumpriuSLA_PrimeiraResposta_Calculated,Is_Open,Aging_Horas,Em_Risco,Status_Categoria,LeadTime_Horas,Mes_Criacao,Ano_Criacao,Tempo até a primeira resposta,Tempo de resolução,SLA,Primeira Resposta
SUPY-1776,Incidente,Problema na Fila portal de crédito - ITSK0711866,Yara - Suporte,Tribo 2,Concluído,Medium,2024-07-18 15:19:00,2024-07-24 10:49:00,2024-07-24 10:49:00,16.0,139.5,Não,Sim,8.0,-68.53333333333333,Sim,False,,Não,Fechado,139.5,2024-07-31 00:00:00,2024,"-2 days, 20:32:00","-2 days, 20:32:00",Violado,Violado
SUPY-1777,Incidente,Atualização Relatório com informações HTML - ITSK0712808,Yara - Suporte,Tribo 2,Concluído,Medium,2024-07-24 10:25:00,2024-08-01 17:15:00,2024-08-01 17:15:00,16.0,198.83333333333334,Não,Sim,8.0,-86.0,Sim,False,,Não,Fechado,198.83333333333334,2024-07-31 00:00:00,2024,"-3 days, 14:00:00","-3 days, 14:00:00",Violado,Violado
SUPY-1782,Dúvida ,[INC0806825] Database YaraPortalBkp  no servidor YARSQLPRD01 [ITSK0720196],Yara - Suporte,Tribo 2,Concluído,Medium,2024-08-22 17:06:00,2024-10-03 11:29:00,2024-10-03 11:29:00,16.0,1002.3833333333333,Não,Sim,8.0,7.983333333333333,Sim,False,,Não,Fechado,1002.3833333333333,2024-08-31 00:00:00,2024,7:59:00,8:59:00,Atingido,Atingido
SUPY-1789,Bug,[INC0696806] - Erro na Consulta Serasa - Retorno do Concentre Inválido,Yara - Suporte,Tribo 2,Finalizado,Medium,2024-09-11 13:17:00,2025-01-23 11:08:00,2025-01-23 11:08:00,16.0,3213.85,Não,Sim,8.0,7.983333333333333,Sim,False,,Não,Fechado,3213.85,2024-09-30 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPY-1790,Problema,[INC0811912] - Portal de Credito  - Falha na consulta automática Serasa - [ITSK0725043],Yara - Suporte,Tribo 2,Concluído,Medium,2024-09-17 10:11:00,2024-11-14 10:23:00,2024-11-14 10:23:00,16.0,1392.2,Não,Sim,8.0,-451.81666666666666,Sim,False,,Não,Fechado,1392.2,2024-09-30 00:00:00,2024,"-18 days, 19:49:00","-18 days, 19:49:00",Violado,Violado
SUPY-1794,Bug,[INC0820677] - Representante vinculado á CC-CMQ só consegue selecionar CC-POA na proposta de Credito. - [ITSK0733935],Yara - Suporte,Tribo 2,Concluído,Medium,2024-10-03 10:15:00,2024-10-17 11:54:00,2024-10-17 11:54:00,16.0,337.65,Não,Sim,8.0,-98.36666666666666,Sim,False,,Não,Fechado,337.65,2024-10-31 00:00:00,2024,"-4 days, 2:22:00","-4 days, 2:22:00",Violado,Violado
SUPY-1795,Problema,[INC0822655] - Porta QA - serviço indisponível -  [ITSK0735995],Yara - Suporte,Tribo 2,Concluído,Medium,2024-10-07 10:46:00,2024-10-17 11:10:00,2024-10-28 09:12:00,16.0,240.4,Não,Sim,8.0,-119.6,Sim,False,,Não,Fechado,240.4,2024-10-31 00:00:00,2024,"-4 days, 23:36:00","-4 days, 23:36:00",Violado,Violado
SUPY-1796,Dúvida ,[INC0823348] - APIs Portal de Crédito - [ITSK0736751],Yara - Suporte,Tribo 2,Concluído,Medium,2024-10-09 10:12:00,2024-10-31 10:58:00,2024-10-31 10:58:00,16.0,528.7666666666667,Não,Sim,8.0,7.983333333333333,Sim,False,,Não,Fechado,528.7666666666667,2024-10-31 00:00:00,2024,7:59:00,7:59:00,Atingido,Atingido
SUPY-1797,Bug Legado,[INC0823059] - DUMPs no QA impactando testes de projeto - [ITSK0736467],Yara - Suporte,Tribo 2,Concluído,Medium,2024-10-17 12:04:00,2024-10-17 12:14:00,2024-10-17 12:14:00,16.0,0.16666666666666666,Sim,Não,8.0,7.816666666666666,Sim,False,,Não,Fechado,0.16666666666666666,2024-10-31 00:00:00,2024,7:49:00,7:49:00,Atingido,Atingido
SUPY-1798,Bug Legado,[INC0827423] - Vulnerabilidade servidor YARPCCPRD01 - [ITSK0741035],Yara - Suporte,Tribo 2,Concluído,Lowest,2024-10-24 09:45:00,2024-11-08 09:20:00,2024-11-08 09:20:00,40.0,359.5833333333333,Não,Sim,20.0,-106.43333333333334,Sim,False,,Não,Fechado,359.5833333333333,2024-10-31 00:00:00,2024,"-4 days, 10:26:00","-4 days, 10:26:00",Violado,Violado
SUPY-1801,Bug,[INC0828994] - Credit Portal - Wrongly restricted - [ITSK0742689],Yara - Suporte,Tribo 2,Concluído,Lowest,2024-11-07 10:57:00,2024-12-19 09:56:00,2024-12-19 10:33:00,40.0,1006.9833333333333,Não,Sim,20.0,-29.116666666666667,Sim,False,,Não,Fechado,1006.9833333333333,2024-11-30 00:00:00,2024,"-1 day, 5:07:00","-1 day, 5:07:00",Violado,Violado
SUPY-1804,Bug,"[INC0832374] - Portal de Credito - Tag ""Cliente enviado ao Jurídico""  - [ITSK0746108]",Yara - Suporte,Tribo 2,Concluído,Lowest,2024-11-14 10:34:00,2025-02-27 14:35:00,2025-02-27 14:35:00,40.0,2524.016666666667,Não,Sim,20.0,-472.21666666666664,Sim,False,,Não,Fechado,2524.016666666667,2024-11-30 00:00:00,2024,"-19 days, 16:13:00","-19 days, 16:13:00",Violado,Violado
SUPY-1807,Problema,[INC0841876] - Mais de 2 mil OVs paradas no monitor de comunicação do Portal de Crédito - [ITSK0755754],Yara - Suporte,Tribo 2,Concluído,Lowest,2024-12-12 09:39:00,2024-12-19 09:52:00,2024-12-19 09:52:00,40.0,168.21666666666667,Não,Sim,20.0,-69.78333333333333,Sim,False,,Não,Fechado,168.21666666666667,2024-12-31 00:00:00,2024,"-2 days, 21:47:00","-2 days, 21:47:00",Violado,Violado
SUPY-1808,Problema,[INC0843861] - Relatório com erro 504 - [ITSK0757871],Yara - Suporte,Tribo 2,Finalizado,Lowest,2024-12-19 10:01:00,2025-01-23 11:09:00,2025-01-23 11:09:00,40.0,841.1333333333333,Não,Sim,20.0,-252.88333333333333,Sim,False,,Não,Fechado,841.1333333333333,2024-12-31 00:00:00,2024,"-10 days, 12:53:00","-10 days, 12:53:00",Violado,Violado
SUPY-1810,Bug Legado,[INC0848800] - Usuários com erro 400 ao logar no portal - [ITSK0763086],Yara - Suporte,Tribo 2,Concluído,Lowest,2025-01-16 09:06:00,2025-01-30 10:51:00,2025-01-30 10:51:00,40.0,337.75,Não,Sim,20.0,-68.0,Sim,False,,Não,Fechado,337.75,2025-01-31 00:00:00,2025,"-2 days, 20:00:00","-2 days, 20:00:00",Violado,Violado
SUPY-1812,Problema,Suporte ao Refresh do SAP ,Yara - Suporte,Tribo 2,Concluído,Lowest,2025-01-23 11:17:00,2025-01-30 10:51:00,2025-01-30 10:51:00,40.0,167.56666666666666,Não,Sim,20.0,-70.43333333333334,Sim,False,,Não,Fechado,167.56666666666666,2025-01-31 00:00:00,2025,"-2 days, 22:26:00","-2 days, 22:26:00",Violado,Violado
SUPY-1814,Problema,[INC0854542] - Portal de Crédito - Error to access costumer account in QAS - [ITSK0769195],Yara - Suporte,Tribo 2,Concluído,Lowest,2025-01-30 10:55:00,2025-02-13 14:40:00,2025-02-13 14:40:00,40.0,339.75,Não,Sim,20.0,23.983333333333334,Não,False,,Não,Fechado,339.75,2025-01-31 00:00:00,2025,23:59:00,23:59:00,Atingido,Atingido
SUPY-1815,Incidente,[INC0855195] - Erro ao acessar clientes - PRD - [ITSK0769881],Yara - Suporte,Tribo 2,Concluído,Lowest,2025-01-30 10:57:00,2025-02-27 08:52:00,2025-02-27 08:52:00,40.0,669.9166666666666,Não,Sim,20.0,23.983333333333334,Não,False,,Não,Fechado,669.9166666666666,2025-01-31 00:00:00,2025,23:59:00,23:59:00,Atingido,Atingido
SUPY-1816,Incidente,Ações pós refresh SAP,Yara - Suporte,Tribo 2,Concluído,Lowest,2025-01-31 17:09:00,2025-02-27 08:51:00,2025-02-27 08:51:00,40.0,639.7,Não,Sim,20.0,23.983333333333334,Não,False,,Não,Fechado,639.7,2025-01-31 00:00:00,2025,23:59:00,23:59:00,Atingido,Atingido
SUPY-1817,Incidente,[INC0857811] - Não conseguimos acessar o portal de crédito de uma rede externa à Yara - [ITSK0772818] ,Yara - Suporte,Tribo 2,Concluído,Lowest,2025-02-06 15:27:00,2025-02-27 08:53:00,2025-02-27 08:53:00,40.0,497.43333333333334,Não,Sim,20.0,23.983333333333334,Não,False,,Não,Fechado,497.43333333333334,2025-02-28 00:00:00,2025,23:59:00,23:59:00,Atingido,Atingido
SUPY-1818,Bug Legado,[INC0858970] - Usuário A840429 não está conseguindo fazer login no portal de crédito - [ITSK0774052],Yara - Suporte,Tribo 2,Concluído,Lowest,2025-02-13 14:30:00,2025-02-27 14:34:00,2025-02-27 14:34:00,40.0,336.06666666666666,Não,Sim,20.0,-115.93333333333334,Sim,False,,Não,Fechado,336.06666666666666,2025-02-28 00:00:00,2025,"-4 days, 19:56:00","-4 days, 19:56:00",Violado,Violado
SUPY-1819,Bug Legado,[INC0860805] - Portal de Crédito - Problema de download de ovs no portal de crédito - [ITSK0776015],Yara - Suporte,Tribo 2,Concluído,Lowest,2025-02-17 15:25:00,2025-02-27 08:53:00,2025-02-27 08:53:00,40.0,233.46666666666667,Não,Sim,20.0,-94.53333333333333,Sim,False,,Não,Fechado,233.46666666666667,2025-02-28 00:00:00,2025,"-3 days, 22:32:00","-3 days, 22:32:00",Violado,Violado
SUPY-1820,Problema,[INC0862190] - Análise comunicação portal de crédito > SAP - [ITSK0777409],Yara - Suporte,Tribo 2,Concluído,Lowest,2025-02-27 08:50:00,2025-03-27 11:04:00,2025-03-31 23:17:00,40.0,674.2333333333333,Não,Sim,20.0,-205.78333333333333,Sim,False,,Não,Fechado,674.2333333333333,2025-02-28 00:00:00,2025,"-8 days, 13:47:00","-8 days, 13:47:00",Violado,Violado
SUPY-1821,Bug,[INC0867622] - Portal de Crédito - Erro de fluxo - [ITSK0783066],Yara - Suporte,Tribo 2,Concluído,Lowest,2025-03-13 14:21:00,2025-03-27 11:15:00,2025-03-27 11:15:00,40.0,332.9,Não,Sim,20.0,-52.266666666666666,Sim,False,,Não,Fechado,332.9,2025-03-31 00:00:00,2025,"-2 days, 4:16:00","-2 days, 4:16:00",Violado,Violado
TI-10,Problema,Pop up com Bio da SPEX,Terra Investimentos - Suporte,Tribo 1,Concluído,Medium,2024-11-06 11:05:00,,2024-11-26 09:38:00,16.0,,Pendente,N/A,8.0,1.0,Sim,False,,Não,Fechado,,2024-11-30 00:00:00,2024,1:00:00,1:00:00,Atingido,Atingido
TI-11,Dúvida ,"Planilha ""FONTE - CONTROLE REUNIÕES""",Terra Investimentos - Suporte,Tribo 1,Concluído,High,2024-11-07 11:16:00,,2024-12-05 10:35:00,6.0,,Pendente,N/A,3.0,5.983333333333333,Não,False,,Não,Fechado,,2024-11-30 00:00:00,2024,5:59:00,5:59:00,Atingido,Atingido
TI-15,Problema,"Problema no campo ""Acordo on Demand""",Terra Investimentos - Suporte,Tribo 1,Concluído,High,2024-11-27 12:30:00,,2024-11-29 17:37:00,6.0,,Pendente,N/A,3.0,0.4,Sim,False,,Não,Fechado,,2024-11-30 00:00:00,2024,0:24:00,5:14:00,Atingido,Atingido
TI-16,Problema,Dados Inconsistentes - DEUTSCH BANK,Terra Investimentos - Suporte,Tribo 1,Concluído,High,2024-12-03 11:42:00,,2025-01-14 17:01:00,6.0,,Pendente,N/A,3.0,3.9,Não,False,,Não,Fechado,,2024-12-31 00:00:00,2024,3:54:00,"-1 day, 19:24:00",Violado,Atingido
TI-18,Problema,Broker Errado,Terra Investimentos - Suporte,Tribo 1,Concluído,Highest,2024-12-16 13:03:00,,2025-01-31 09:06:00,4.0,,Pendente,N/A,2.0,3.6333333333333333,Não,False,,Não,Fechado,,2024-12-31 00:00:00,2024,3:38:00,"-2 days, 13:55:00",Violado,Atingido
TI-20,Problema,Cadastro de Gestoras,Terra Investimentos - Suporte,Tribo 1,Concluído,Medium,2024-12-20 09:56:00,,2025-01-25 11:28:00,16.0,,Pendente,N/A,8.0,4.133333333333334,Sim,False,,Não,Fechado,,2024-12-31 00:00:00,2024,4:08:00,7:59:00,Atingido,Atingido
TI-21,Bug,Reuniões com Status Desatualizado,Terra Investimentos - Suporte,Tribo 1,Finalizado,High,2025-01-06 09:36:00,,2025-02-27 09:06:00,6.0,,Pendente,N/A,3.0,5.983333333333333,Não,False,,Não,Fechado,,2025-01-31 00:00:00,2025,5:59:00,5:59:00,Atingido,Atingido
TI-5,Problema,Mudança de Status de Reuniões,Terra Investimentos - Suporte,Tribo 1,Concluído,Medium,2024-10-16 09:44:00,,2024-11-28 08:55:00,16.0,,Pendente,N/A,8.0,7.983333333333333,Sim,False,,Não,Fechado,,2024-10-31 00:00:00,2024,7:59:00,"-1 day, 2:32:00",Violado,Atingido
TI-9,Problema,Cadastro em Massa de Especialistas,Terra Investimentos - Suporte,Tribo 1,Concluído,Highest,2024-10-30 16:33:00,,2024-11-13 16:48:00,4.0,,Pendente,N/A,2.0,3.966666666666667,Não,False,,Não,Fechado,,2024-10-31 00:00:00,2024,3:58:00,3:58:00,Atingido,Atingido
TI-17,Problema,Problema ao Enviar Invite,Terra Investimentos - Suporte,Tribo 1,Concluído,Highest,2024-12-05 17:02:00,,2025-04-08 19:01:00,4.0,,Pendente,N/A,2.0,1.2666666666666666,Sim,False,,Não,Fechado,,2024-12-31 00:00:00,2024,01:16:00,"-2 days, 20:32:00",Violado,Atingido
CN-103,Bug,Viagens calculando extremo em Camaçari,Continental - Suporte,Tribo 1,Finalizado,High,2024-12-12 10:29:00,2025-04-18 19:35:00,2025-04-18 19:35:00,6.0,3057.1,Não,Sim,3.0,-92.7,Sim,False,,Não,Fechado,3057.1,2024-12-31 00:00:00,2024,"-3 days, 20:42:00","-3 days, 20:42:00",Violado,Violado
CN-104,Bug Legado,"Cobranças indevidas de ""via""",Continental - Suporte,Tribo 1,Encerrado,Lowest,2024-12-12 10:38:00,2025-04-18 19:37:00,2025-04-18 19:37:00,40.0,3056.983333333333,Não,Sim,20.0,-60.68333333333333,Sim,False,,Não,Fechado,3056.983333333333,2024-12-31 00:00:00,2024,"-2 days, 12:41:00","-2 days, 12:41:00",Violado,Violado
CN-135,Dúvida ,Workflow de Desvios,Continental - Suporte,Tribo 1,Finalizado,High,2025-02-19 09:07:00,2025-04-07 11:50:00,2025-04-22 00:38:00,6.0,1130.7166666666667,Não,Sim,3.0,5.983333333333333,Não,False,,Não,Fechado,1130.7166666666667,2025-02-28 00:00:00,2025,05:59:00,05:59:00,Atingido,Atingido
CN-148,Bug,Falha no funcionamento do Salescenter(QA) - reportado pela Alessandra,Continental - Suporte,Tribo 1,Finalizado,Lowest,2025-04-18 19:30:00,2025-04-18 19:33:00,2025-05-01 12:30:00,40.0,0.05,Sim,Não,20.0,24.0,Não,False,,Não,Fechado,0.05,2025-04-30 00:00:00,2025,"1 day, 0:00:00","1 day, 0:00:00",Atingido,Atingido
CS-285,Bug Legado,PGD - Filtro de áreas com comportamento estranho em QA e PRD,Croda - Suporte - PIP489,Tribo 2,Concluído,Lowest,2024-12-20 15:26:00,2025-04-30 18:10:00,2025-04-30 18:10:00,40.0,3146.733333333333,Não,Sim,20.0,-834.0333333333333,Sim,False,,Não,Fechado,3146.733333333333,2024-12-31 00:00:00,2024,"-34 days, 18:02:00","-34 days, 18:02:00",Violado,Violado
CS-296,Bug,INC0053183 PGD - Sistema esta extremamente lento após release da versão 1.7.0,Croda - Suporte - PIP489,Tribo 2,Concluído,Lowest,2025-01-28 15:57:00,2025-04-30 18:09:00,2025-04-30 18:09:00,40.0,2210.2,Não,Sim,20.0,23.983333333333334,Não,False,,Não,Fechado,2210.2,2025-01-31 00:00:00,2025,23:59:00,"-12 days, 6:27:00",Violado,Atingido
CS-300,Bug,PGD - Export Excel de Relatorio de Ciencia e Leitura não esta sendo gerado. ,Croda - Suporte - PIP489,Tribo 2,Concluído,Lowest,2025-01-28 17:32:00,2025-04-30 18:09:00,2025-04-30 18:09:00,40.0,2208.616666666667,Não,Sim,20.0,-304.45,Sim,False,,Não,Fechado,2208.616666666667,2025-01-31 00:00:00,2025,"-12 days, 16:27:00","-12 days, 16:27:00",Violado,Violado
EUT-186,Dúvida ,API CNPJJA,EUTBEM - Suporte,Tribo 1,Concluído,Lowest,2025-03-18 10:11:00,,2025-04-15 13:43:00,40.0,,Pendente,N/A,20.0,10.183333333333334,Sim,False,,Não,Fechado,,2025-03-31 00:00:00,2025,10:11:00,18:13:00,Atingido,Atingido
EUT-191,Problema,Possivel problema de invasão no site,EUTBEM - Suporte,Tribo 1,Concluído,Medium,2025-03-31 17:35:00,,2025-04-15 13:39:00,16.0,,Pendente,N/A,8.0,-42.43333333333333,Sim,False,,Não,Fechado,,2025-03-31 00:00:00,2025,"-1 day, 18:26:00","-1 day, 18:26:00",Violado,Violado
EUT-193,Incidente,Número máximo de tentativas no job de contingência atingido (pedido: 1523930528382-01),EUTBEM - Suporte,Tribo 1,Concluído,Highest,2025-04-10 14:48:00,,2025-04-22 13:54:00,4.0,,Pendente,N/A,2.0,3.15,Não,False,,Não,Fechado,,2025-04-30 00:00:00,2025,03:09:00,"-1 day, 15:06:00",Violado,Atingido
FLAV-13,Incidente,[3 - CORREÇÃO UTM COMPRE SEM A CAIXA] ,Flavio's Calçados - AMS VTEX ,Tribo 1,Concluído,Lowest,2025-02-17 11:10:00,,2025-04-15 17:45:00,40.0,,Pendente,N/A,20.0,-360.43333333333334,Sim,False,,Não,Fechado,,2025-02-28 00:00:00,2025,"-15 days, 0:26:00","-15 days, 0:26:00",Violado,Violado
SEB-184,Dúvida ,ENC: Inconsistência de informações _ Site de amostras vs. SAP,SEB - Suporte,Tribo 1,Concluído,Lowest,2025-02-06 17:22:00,2025-04-08 09:17:00,2025-04-08 09:17:00,40.0,1455.9166666666667,Não,Sim,20.0,-39.11666666666667,Sim,False,,Não,Fechado,1455.9166666666667,2025-02-28 00:00:00,2025,"-1 day, 15:07:00","-1 day, 15:07:00",Violado,Violado
SEB-197,Dúvida ,Erro Sales Center - T-1581021 (Consulta Confie),SEB - Suporte,Tribo 1,Concluído,Lowest,2025-03-25 13:59:00,2025-04-10 14:13:00,2025-04-10 14:13:00,40.0,384.23333333333335,Não,Sim,20.0,16.966666666666665,Sim,False,,Não,Fechado,384.23333333333335,2025-03-31 00:00:00,2025,16:58:00,16:58:00,Atingido,Atingido
SEB-198,Dúvida ,ENC: Contrato Knetig ,SEB - Suporte,Tribo 1,Concluído,Lowest,2025-03-26 12:01:00,2025-04-24 12:18:00,2025-04-24 12:18:00,40.0,696.2833333333333,Não,Sim,20.0,-27.45,Sim,False,,Não,Fechado,696.2833333333333,2025-03-31 00:00:00,2025,"-1 day, 3:27:00","-1 day, 0:40:00",Violado,Violado
SEB-210,Incidente,Sales Center fora do ar,SEB - Suporte,Tribo 1,Concluído,Highest,2025-04-29 09:19:00,2025-04-29 10:35:00,2025-04-30 16:23:00,4.0,1.2666666666666666,Sim,Não,2.0,2.7333333333333334,Não,False,,Não,Fechado,1.2666666666666666,2025-04-30 00:00:00,2025,02:44:00,02:44:00,Atingido,Atingido
SPR-113,Incidente,Desabilitação do QR Code – Unidade Cocal CR0524,Sapore - Suporte,Tribo 1,Concluído,Lowest,2025-03-21 11:21:00,2025-04-07 13:31:00,2025-04-07 13:31:00,40.0,410.1666666666667,Não,Sim,20.0,39.833333333333336,Não,False,,Não,Fechado,410.1666666666667,2025-03-31 00:00:00,2025,"1 day, 15:50:00","1 day, 15:50:00",Atingido,Atingido
SPR-114,Incidente,Divergência no Relatório do Survey,Sapore - Suporte,Tribo 1,Concluído,Lowest,2025-03-21 18:08:00,2025-04-23 18:47:00,2025-04-23 18:47:00,40.0,792.65,Não,Sim,20.0,-127.0,Sim,False,,Não,Fechado,792.65,2025-03-31 00:00:00,2025,"-5 days, 7:00:00","-5 days, 7:00:00",Violado,Violado
SPR-115,Incidente,Cancelar QRCode,Sapore - Suporte,Tribo 1,Concluído,Lowest,2025-04-11 09:34:00,2025-04-11 09:41:00,2025-04-11 10:01:00,40.0,0.11666666666666667,Sim,Não,20.0,39.983333333333334,Não,False,,Não,Fechado,0.11666666666666667,2025-04-30 00:00:00,2025,"1 day, 15:59:00","1 day, 15:59:00",Atingido,Atingido
SPR-116,Incidente,Erros no Portal de Eventos,Sapore - Suporte,Tribo 1,Concluído,Lowest,2025-04-11 09:37:00,2025-04-30 15:19:00,2025-04-30 15:19:00,40.0,461.7,Não,Sim,20.0,39.9,Não,False,,Não,Fechado,461.7,2025-04-30 00:00:00,2025,"1 day, 15:54:00","-4 days, 13:24:00",Violado,Atingido
SPR-118,Incidente,Alterar horário do envio dos relatórios,Sapore - Suporte,Tribo 1,Concluído,Lowest,2025-04-16 10:26:00,2025-04-23 18:47:00,2025-05-02 09:17:00,40.0,176.35,Não,Sim,20.0,40.0,Não,False,,Não,Fechado,176.35,2025-04-30 00:00:00,2025,"1 day, 16:00:00","1 day, 16:00:00",Atingido,Atingido
SPR-119,Incidente,Relatório Unidade Survey 1.0,Sapore - Suporte,Tribo 1,Concluído,Lowest,2025-04-23 16:18:00,2025-04-23 18:47:00,2025-04-23 18:47:00,40.0,2.4833333333333334,Sim,Não,20.0,38.3,Não,False,,Não,Fechado,2.4833333333333334,2025-04-30 00:00:00,2025,"1 day, 14:18:00","1 day, 14:56:00",Atingido,Atingido
SPR-120,Incidente,Esta fora,Sapore - Suporte,Tribo 1,Concluído,Lowest,2025-04-29 08:55:00,2025-04-29 11:35:00,2025-04-30 15:44:00,40.0,2.6666666666666665,Sim,Não,20.0,37.43333333333333,Não,False,,Não,Fechado,2.6666666666666665,2025-04-30 00:00:00,2025,"1 day, 13:26:00","1 day, 15:53:00",Atingido,Atingido
SUPG-848,Bug,Portal Comercial - Replicação de Clientes,Galvani - Suporte,Tribo 2,Encerrado,Lowest,2025-02-13 18:08:00,2025-04-28 21:05:00,2025-04-28 21:05:00,40.0,1778.95,Não,Sim,20.0,23.966666666666665,Não,False,,Não,Fechado,1778.95,2025-02-28 00:00:00,2025,23:58:00,"-2 days, 10:03:00",Violado,Atingido
SUPG-849,Bug,Portal Comercial - Sincronismo Produtos SAP,Galvani - Suporte,Tribo 2,Concluído,Lowest,2025-02-24 16:21:00,2025-04-22 11:14:00,2025-04-22 11:14:00,40.0,1362.8833333333334,Não,Sim,20.0,0.13333333333333333,Sim,False,,Não,Fechado,1362.8833333333334,2025-02-28 00:00:00,2025,00:08:00,00:08:00,Atingido,Atingido
SUPG-859,Bug,162575 Liberação -,Galvani - Suporte,Tribo 2,Encerrado,Lowest,2025-04-07 16:16:00,2025-04-23 17:06:00,2025-04-23 17:06:00,40.0,384.8333333333333,Não,Sim,20.0,16.5,Sim,False,,Não,Fechado,384.8333333333333,2025-04-30 00:00:00,2025,16:30:00,16:30:00,Atingido,Atingido
SUPG-862,Incidente,Validar comissão Portal comercial,Galvani - Suporte,Tribo 2,Concluído,Lowest,2025-04-17 14:19:00,2025-04-28 21:05:00,2025-04-28 21:05:00,40.0,270.76666666666665,Não,Sim,20.0,24.0,Não,False,,Não,Fechado,270.76666666666665,2025-04-30 00:00:00,2025,"1 day, 0:00:00","1 day, 0:00:00",Atingido,Atingido
TI-22,Incidente,Reagendamento de Small Group como Data no Passado,Terra Investimentos - Suporte,Tribo 1,Concluído,Highest,2025-01-13 17:54:00,,2025-04-08 19:02:00,4.0,,Pendente,N/A,2.0,3.9,Não,False,,Não,Fechado,,2025-01-31 00:00:00,2025,03:54:00,04:00:00,Atingido,Atingido
TI-33,Incidente,[GAIA] Adicionar Clientes,Terra Investimentos - Suporte,Tribo 1,Concluído,High,2025-03-05 12:39:00,,2025-04-08 19:02:00,6.0,,Pendente,N/A,3.0,6.0,Não,False,,Não,Fechado,,2025-03-31 00:00:00,2025,06:00:00,06:00:00,Atingido,Atingido
TI-34,Incidente,[GAIA] Filtros de Ordenação,Terra Investimentos - Suporte,Tribo 1,Concluído,High,2025-03-05 12:41:00,,2025-04-08 19:03:00,6.0,,Pendente,N/A,3.0,6.0,Não,False,,Não,Fechado,,2025-03-31 00:00:00,2025,06:00:00,06:00:00,Atingido,Atingido
TI-35,Incidente,"[GAIA] Filtro de Status ""Não Iniciada""",Terra Investimentos - Suporte,Tribo 1,Concluído,High,2025-03-05 12:56:00,,2025-04-08 19:04:00,6.0,,Pendente,N/A,3.0,6.0,Não,False,,Não,Fechado,,2025-03-31 00:00:00,2025,06:00:00,06:00:00,Atingido,Atingido
